event_id,date,theater,event_type,title_zh,title_en,summary_zh,summary_en,source_side,source_ua,source_ru,source_third,url_ua,url_ru,url_third,reliability,confidence,disagreement_flag,disagreement_note_zh,forecast_related,tags,editor,updated_at,schema_version
2026-08-07-1282,2026-08-07,political,civilian,Voloshky: civilian event,Voloshky: civilian event,VIINA 事件（2026-08-07）：地点 Voloshky，主类型 civilian，信源 nv,VIINA 事件（2026-08-07）：地点 Voloshky，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:nv;viina_t:civilian,pipeline,2026-08-12,v1
2026-08-07-1283,2026-08-07,east-donetsk,frontline,Pokrovsk: frontline event,Pokrovsk: frontline event,VIINA 事件（2026-08-07）：地点 Pokrovsk，主类型 frontline，信源 nv,VIINA 事件（2026-08-07）：地点 Pokrovsk，主类型 frontline，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-07-1284,2026-08-07,south-kherson,civilian,Kherson: civilian event,Kherson: civilian event,VIINA 事件（2026-08-07）：地点 Kherson，主类型 civilian，信源 nv,VIINA 事件（2026-08-07）：地点 Kherson，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:nv;viina_t:civilian;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-07-1285,2026-08-07,political,civilian,Voronyne: civilian event,Voronyne: civilian event,VIINA 事件（2026-08-07）：地点 Voronyne，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-07）：地点 Voronyne，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-07-1286,2026-08-07,homeland-ua,external,Ukrainka: external event,Ukrainka: external event,"VIINA 事件（2026-08-07）：地点 Ukrainka，主类型 external，信源 pravdaua, unian","VIINA 事件（2026-08-07）：地点 Ukrainka，主类型 external，信源 pravdaua, unian",third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,"viina;actor:ua;media:pravdaua, unian",pipeline,2026-08-12,v1
2026-08-07-1287,2026-08-07,north-kharkiv,external,Kharkiv: external event,Kharkiv: external event,VIINA 事件（2026-08-07）：地点 Kharkiv，主类型 external，信源 pravdaua,VIINA 事件（2026-08-07）：地点 Kharkiv，主类型 external，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:pravdaua,pipeline,2026-08-12,v1
2026-08-07-1288,2026-08-07,political,civilian,Zaporizhzhya: civilian event,Zaporizhzhya: civilian event,VIINA 事件（2026-08-07）：地点 Zaporizhzhya，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-07）：地点 Zaporizhzhya，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-07-1289,2026-08-07,homeland-ua,external,Deremezna: external event,Deremezna: external event,VIINA 事件（2026-08-07）：地点 Deremezna，主类型 external，信源 pravdaua,VIINA 事件（2026-08-07）：地点 Deremezna，主类型 external，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:civ;media:pravdaua,pipeline,2026-08-12,v1
2026-08-07-1290,2026-08-07,homeland-ua,civilian,Deremezna: civilian event,Deremezna: civilian event,VIINA 事件（2026-08-07）：地点 Deremezna，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-07）：地点 Deremezna，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:pravdaua;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-07-1291,2026-08-07,east-donetsk,civilian,Mariupol: civilian event,Mariupol: civilian event,VIINA 事件（2026-08-07）：地点 Mariupol，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-07）：地点 Mariupol，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:pravdaua;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-07-1292,2026-08-07,north-kharkiv,civilian,Izium: civilian event,Izium: civilian event,VIINA 事件（2026-08-07）：地点 Izium，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-07）：地点 Izium，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-07-1293,2026-08-07,black-sea,external,Odessa: external event,Odessa: external event,VIINA 事件（2026-08-07）：地点 Odessa，主类型 external，信源 pravdaua,VIINA 事件（2026-08-07）：地点 Odessa，主类型 external，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua,pipeline,2026-08-12,v1
2026-08-07-1294,2026-08-07,political,civilian,Novovolynsk: civilian event,Novovolynsk: civilian event,VIINA 事件（2026-08-07）：地点 Novovolynsk，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-07）：地点 Novovolynsk，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:pravdaua;viina_t:civilian,pipeline,2026-08-12,v1
2026-08-07-1295,2026-08-07,black-sea,frontline,Odessa: frontline event,Odessa: frontline event,VIINA 事件（2026-08-07）：地点 Odessa，主类型 frontline，信源 pravdaua,VIINA 事件（2026-08-07）：地点 Odessa，主类型 frontline，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:pravdaua;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-07-1296,2026-08-07,political,civilian,Dnipro: civilian event,Dnipro: civilian event,VIINA 事件（2026-08-07）：地点 Dnipro，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-07）：地点 Dnipro，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-07-1297,2026-08-07,political,civilian,Marianivka: civilian event,Marianivka: civilian event,VIINA 事件（2026-08-07）：地点 Marianivka，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-07）：地点 Marianivka，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:pravdaua;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-07-1298,2026-08-07,political,troops,Chernivtsi: troops event,Chernivtsi: troops event,VIINA 事件（2026-08-07）：地点 Chernivtsi，主类型 troops，信源 pravdaua,VIINA 事件（2026-08-07）：地点 Chernivtsi，主类型 troops，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;actor:civ;media:pravdaua;viina_t:troops;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-07-1299,2026-08-07,homeland-ua,external,Podil: external event,Podil: external event,VIINA 事件（2026-08-07）：地点 Podil，主类型 external，信源 pravdaua,VIINA 事件（2026-08-07）：地点 Podil，主类型 external，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;actor:civ;media:pravdaua,pipeline,2026-08-12,v1
2026-08-07-1300,2026-08-07,political,external,Okno: external event,Okno: external event,VIINA 事件（2026-08-07）：地点 Okno，主类型 external，信源 unian,VIINA 事件（2026-08-07）：地点 Okno，主类型 external，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:unian,pipeline,2026-08-12,v1
2026-08-07-1301,2026-08-07,black-sea,civilian,Kobleve: civilian event,Kobleve: civilian event,VIINA 事件（2026-08-07）：地点 Kobleve，主类型 civilian，信源 unian,VIINA 事件（2026-08-07）：地点 Kobleve，主类型 civilian，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:civ;media:unian;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-07-1302,2026-08-07,political,frontline,Zaporizhzhya: frontline event,Zaporizhzhya: frontline event,VIINA 事件（2026-08-07）：地点 Zaporizhzhya，主类型 frontline，信源 unian,VIINA 事件（2026-08-07）：地点 Zaporizhzhya，主类型 frontline，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:unian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1303,2026-08-08,homeland-ua,frontline,Kyiv: frontline event,Kyiv: frontline event,"VIINA 事件（2026-08-08）：地点 Kyiv，主类型 frontline，信源 liga, nv","VIINA 事件（2026-08-08）：地点 Kyiv，主类型 frontline，信源 liga, nv",third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,"viina;actor:ua;media:liga, nv;viina_t:frontline",pipeline,2026-08-12,v1
2026-08-08-1304,2026-08-08,political,external,Posich: external event,Posich: external event,VIINA 事件（2026-08-08）：地点 Posich，主类型 external，信源 liga,VIINA 事件（2026-08-08）：地点 Posich，主类型 external，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:civ;media:liga,pipeline,2026-08-12,v1
2026-08-08-1305,2026-08-08,homeland-ua,civilian,Kyiv: civilian event,Kyiv: civilian event,VIINA 事件（2026-08-08）：地点 Kyiv，主类型 civilian，信源 liga,VIINA 事件（2026-08-08）：地点 Kyiv，主类型 civilian，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:liga;viina_t:civilian;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1306,2026-08-08,political,frontline,Zaporizhzhya: frontline event,Zaporizhzhya: frontline event,VIINA 事件（2026-08-08）：地点 Zaporizhzhya，主类型 frontline，信源 militarnyy,VIINA 事件（2026-08-08）：地点 Zaporizhzhya，主类型 frontline，信源 militarnyy,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:militarnyy;viina_t:frontline;viina_t:frontline;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1307,2026-08-08,political,civilian,Helendzhyk: civilian event,Helendzhyk: civilian event,VIINA 事件（2026-08-08）：地点 Helendzhyk，主类型 civilian，信源 militarnyy,VIINA 事件（2026-08-08）：地点 Helendzhyk，主类型 civilian，信源 militarnyy,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:militarnyy;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1308,2026-08-08,political,civilian,Volna: civilian event,Volna: civilian event,VIINA 事件（2026-08-08）：地点 Volna，主类型 civilian，信源 militarnyy,VIINA 事件（2026-08-08）：地点 Volna，主类型 civilian，信源 militarnyy,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:militarnyy;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1309,2026-08-08,political,civilian,Sumy: civilian event,Sumy: civilian event,VIINA 事件（2026-08-08）：地点 Sumy，主类型 civilian，信源 nv,VIINA 事件（2026-08-08）：地点 Sumy，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1310,2026-08-08,homeland-ua,civilian,Obolon: civilian event,Obolon: civilian event,VIINA 事件（2026-08-08）：地点 Obolon，主类型 civilian，信源 nv,VIINA 事件（2026-08-08）：地点 Obolon，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:nv;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1311,2026-08-08,homeland-ua,civilian,Demiyevka: civilian event,Demiyevka: civilian event,VIINA 事件（2026-08-08）：地点 Demiyevka，主类型 civilian，信源 nv,VIINA 事件（2026-08-08）：地点 Demiyevka，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:nv;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1312,2026-08-08,homeland-ua,civilian,Deremezna: civilian event,Deremezna: civilian event,VIINA 事件（2026-08-08）：地点 Deremezna，主类型 civilian，信源 nv,VIINA 事件（2026-08-08）：地点 Deremezna，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:nv;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1313,2026-08-08,political,frontline,Davydivka: frontline event,Davydivka: frontline event,VIINA 事件（2026-08-08）：地点 Davydivka，主类型 frontline，信源 nv,VIINA 事件（2026-08-08）：地点 Davydivka，主类型 frontline，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:nv;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1314,2026-08-08,homeland-ua,external,Kyiv: external event,Kyiv: external event,VIINA 事件（2026-08-08）：地点 Kyiv，主类型 external，信源 nv,VIINA 事件（2026-08-08）：地点 Kyiv，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:nv,pipeline,2026-08-12,v1
2026-08-08-1315,2026-08-08,south-crimea,civilian,Chaika: civilian event,Chaika: civilian event,VIINA 事件（2026-08-08）：地点 Chaika，主类型 civilian，信源 nv,VIINA 事件（2026-08-08）：地点 Chaika，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:civilian;viina_t:troops;viina_t:frontline;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1316,2026-08-08,political,external,Davydivka: external event,Davydivka: external event,VIINA 事件（2026-08-08）：地点 Davydivka，主类型 external，信源 nv,VIINA 事件（2026-08-08）：地点 Davydivka，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:nv,pipeline,2026-08-12,v1
2026-08-08-1317,2026-08-08,political,frontline,Helendzhyk: frontline event,Helendzhyk: frontline event,VIINA 事件（2026-08-08）：地点 Helendzhyk，主类型 frontline，信源 nv,VIINA 事件（2026-08-08）：地点 Helendzhyk，主类型 frontline，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:nv;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1318,2026-08-08,political,civilian,Chernivtsi: civilian event,Chernivtsi: civilian event,VIINA 事件（2026-08-08）：地点 Chernivtsi，主类型 civilian，信源 nv,VIINA 事件（2026-08-08）：地点 Chernivtsi，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:civ;media:nv;viina_t:civilian;viina_t:civilian,pipeline,2026-08-12,v1
2026-08-08-1319,2026-08-08,political,civilian,Zakumske: civilian event,Zakumske: civilian event,VIINA 事件（2026-08-08）：地点 Zakumske，主类型 civilian，信源 nv,VIINA 事件（2026-08-08）：地点 Zakumske，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:nv;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1320,2026-08-08,political,civilian,Nikopol: civilian event,Nikopol: civilian event,VIINA 事件（2026-08-08）：地点 Nikopol，主类型 civilian，信源 nv,VIINA 事件（2026-08-08）：地点 Nikopol，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:nv;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1321,2026-08-08,south-kherson,frontline,Kherson: frontline event,Kherson: frontline event,VIINA 事件（2026-08-08）：地点 Kherson，主类型 frontline，信源 nv,VIINA 事件（2026-08-08）：地点 Kherson，主类型 frontline，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1322,2026-08-08,political,external,Marhanets: external event,Marhanets: external event,VIINA 事件（2026-08-08）：地点 Marhanets，主类型 external，信源 nv,VIINA 事件（2026-08-08）：地点 Marhanets，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:nv,pipeline,2026-08-12,v1
2026-08-08-1323,2026-08-08,east-donetsk,frontline,Pokrovsk: frontline event,Pokrovsk: frontline event,VIINA 事件（2026-08-08）：地点 Pokrovsk，主类型 frontline，信源 nv,VIINA 事件（2026-08-08）：地点 Pokrovsk，主类型 frontline，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1324,2026-08-08,political,civilian,Pavlohrad: civilian event,Pavlohrad: civilian event,"VIINA 事件（2026-08-08）：地点 Pavlohrad，主类型 civilian，信源 nv, pravdaua, unian","VIINA 事件（2026-08-08）：地点 Pavlohrad，主类型 civilian，信源 nv, pravdaua, unian",third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,"viina;actor:ru;media:nv, pravdaua, unian;viina_t:civilian;viina_t:civilian;viina_t:frontline",pipeline,2026-08-12,v1
2026-08-08-1325,2026-08-08,north-kharkiv,civilian,Izium: civilian event,Izium: civilian event,VIINA 事件（2026-08-08）：地点 Izium，主类型 civilian，信源 nv,VIINA 事件（2026-08-08）：地点 Izium，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:nv;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1326,2026-08-08,black-sea,external,Odessa: external event,Odessa: external event,VIINA 事件（2026-08-08）：地点 Odessa，主类型 external，信源 nv,VIINA 事件（2026-08-08）：地点 Odessa，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;actor:civ;media:nv,pipeline,2026-08-12,v1
2026-08-08-1327,2026-08-08,political,civilian,Volovytsia: civilian event,Volovytsia: civilian event,VIINA 事件（2026-08-08）：地点 Volovytsia，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-08）：地点 Volovytsia，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1328,2026-08-08,political,civilian,Voronyne: civilian event,Voronyne: civilian event,VIINA 事件（2026-08-08）：地点 Voronyne，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-08）：地点 Voronyne，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1329,2026-08-08,political,external,Lviv: external event,Lviv: external event,VIINA 事件（2026-08-08）：地点 Lviv，主类型 external，信源 pravdaua,VIINA 事件（2026-08-08）：地点 Lviv，主类型 external，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:pravdaua,pipeline,2026-08-12,v1
2026-08-08-1330,2026-08-08,homeland-ua,external,Deremezna: external event,Deremezna: external event,VIINA 事件（2026-08-08）：地点 Deremezna，主类型 external，信源 pravdaua,VIINA 事件（2026-08-08）：地点 Deremezna，主类型 external，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:pravdaua,pipeline,2026-08-12,v1
2026-08-08-1331,2026-08-08,political,external,Perebrody: external event,Perebrody: external event,VIINA 事件（2026-08-08）：地点 Perebrody，主类型 external，信源 pravdaua,VIINA 事件（2026-08-08）：地点 Perebrody，主类型 external，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:pravdaua,pipeline,2026-08-12,v1
2026-08-08-1332,2026-08-08,east-donetsk,civilian,Mariupol: civilian event,Mariupol: civilian event,VIINA 事件（2026-08-08）：地点 Mariupol，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-08）：地点 Mariupol，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:civ;media:pravdaua;viina_t:civilian;viina_t:civilian,pipeline,2026-08-12,v1
2026-08-08-1333,2026-08-08,north-kharkiv,external,Kharkiv: external event,Kharkiv: external event,VIINA 事件（2026-08-08）：地点 Kharkiv，主类型 external，信源 pravdaua,VIINA 事件（2026-08-08）：地点 Kharkiv，主类型 external，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:pravdaua,pipeline,2026-08-12,v1
2026-08-08-1334,2026-08-08,political,civilian,Voloshky: civilian event,Voloshky: civilian event,VIINA 事件（2026-08-08）：地点 Voloshky，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-08）：地点 Voloshky，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:pravdaua;viina_t:civilian,pipeline,2026-08-12,v1
2026-08-08-1335,2026-08-08,homeland-ua,external,Brovary: external event,Brovary: external event,VIINA 事件（2026-08-08）：地点 Brovary，主类型 external，信源 pravdaua,VIINA 事件（2026-08-08）：地点 Brovary，主类型 external，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:civ;media:pravdaua,pipeline,2026-08-12,v1
2026-08-08-1336,2026-08-08,homeland-ua,external,Obolon: external event,Obolon: external event,VIINA 事件（2026-08-08）：地点 Obolon，主类型 external，信源 pravdaua,VIINA 事件（2026-08-08）：地点 Obolon，主类型 external，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:pravdaua,pipeline,2026-08-12,v1
2026-08-08-1337,2026-08-08,homeland-ua,civilian,Ukrainka: civilian event,Ukrainka: civilian event,VIINA 事件（2026-08-08）：地点 Ukrainka，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-08）：地点 Ukrainka，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:pravdaua;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1338,2026-08-08,east-donetsk,troops,Pokrovsk: troops event,Pokrovsk: troops event,VIINA 事件（2026-08-08）：地点 Pokrovsk，主类型 troops，信源 pravdaua,VIINA 事件（2026-08-08）：地点 Pokrovsk，主类型 troops，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:pravdaua;viina_t:troops;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1339,2026-08-08,political,external,Kozerohy: external event,Kozerohy: external event,VIINA 事件（2026-08-08）：地点 Kozerohy，主类型 external，信源 unian,VIINA 事件（2026-08-08）：地点 Kozerohy，主类型 external，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:unian,pipeline,2026-08-12,v1
2026-08-08-1340,2026-08-08,political,external,Pustomyty: external event,Pustomyty: external event,VIINA 事件（2026-08-08）：地点 Pustomyty，主类型 external，信源 unian,VIINA 事件（2026-08-08）：地点 Pustomyty，主类型 external，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:unian,pipeline,2026-08-12,v1
2026-08-08-1341,2026-08-08,political,frontline,Kropyvnytskyy: frontline event,Kropyvnytskyy: frontline event,VIINA 事件（2026-08-08）：地点 Kropyvnytskyy，主类型 frontline，信源 unian,VIINA 事件（2026-08-08）：地点 Kropyvnytskyy，主类型 frontline，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:unian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1342,2026-08-08,political,external,Sumy: external event,Sumy: external event,VIINA 事件（2026-08-08）：地点 Sumy，主类型 external，信源 unian,VIINA 事件（2026-08-08）：地点 Sumy，主类型 external，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:civ;media:unian,pipeline,2026-08-12,v1
2026-08-08-1343,2026-08-08,south-crimea,external,Simferopol: external event,Simferopol: external event,VIINA 事件（2026-08-08）：地点 Simferopol，主类型 external，信源 unian,VIINA 事件（2026-08-08）：地点 Simferopol，主类型 external，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;actor:civ;media:unian,pipeline,2026-08-12,v1
2026-08-08-1344,2026-08-08,south-kherson,frontline,Chorna Dolyna: frontline event,Chorna Dolyna: frontline event,VIINA 事件（2026-08-08）：地点 Chorna Dolyna，主类型 frontline，信源 unian,VIINA 事件（2026-08-08）：地点 Chorna Dolyna，主类型 frontline，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:unian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1345,2026-08-08,black-sea,frontline,Odessa: frontline event,Odessa: frontline event,VIINA 事件（2026-08-08）：地点 Odessa，主类型 frontline，信源 unian,VIINA 事件（2026-08-08）：地点 Odessa，主类型 frontline，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:unian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-08-1346,2026-08-08,east-donetsk,frontline,Kostiantynivka: frontline event,Kostiantynivka: frontline event,VIINA 事件（2026-08-08）：地点 Kostiantynivka，主类型 frontline，信源 pravdaua,VIINA 事件（2026-08-08）：地点 Kostiantynivka，主类型 frontline，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
